"name","description","address","zipcode","city","longitude","latitude"
"LA VARENNE PASSION","Generer un dynamisme en menant des actions novatrices communales et extra communales permettant l ouverture sur une vie intercom munale et ce sous diverses formes.","'bagnols'","69460","SAINT-ETIENNE-LA-VARENNE","4.625656","46.081429"
"CLUB LYONNAIS DE PULKA ET TRAINEAU A CHIENS (C.L.P.T.C.)","Mettre en valeur les qualites de travail des chiens nordiques.","Les grandes terres chez m. boy","69870","SAINT-BONNET-LE-TRONCY","4.436721","46.072809"
"ASSOCIATION JEAN TABEL","Defense de l environnement du quartier situe au carrefour des troicommunes st jean d ardieres taponas belleville sur saone.","La commanderie chez m. tournier","69220","TAPONAS","4.752997","46.116664"
"PERSPECTIVE EMPLOI ET RESPONSABILITE","Assistance aux cadres et agents de maitrise demandeurs d emploi.","Le bourg chez m. moreaud","69870","SAINT-BONNET-LE-TRONCY","4.427457","46.084992"
"ASSO GRAND RIS","Utiliser toute activite permettant une meilleure connaissance et un meilleur developpement de l'homme","Rue de la grange bourdon","69870","GRANDRIS","4.473688","46.037486"
"ASSOCIATION DES CLASSES EN 6 DE SAINT CHRISTOPHE LA MONTAGNE ET TRADES","Organisation de la fete des classes en 6","Mairie","69860","SAINT-CHRISTOPHE","4.547707","46.260051"
"ASSOCIATION CULTUELLE ET CULTURELLE MAGHREBINE","Orientation et alphabetisation de la communaute musulmane","435 rue gabriel voisin","69400","VILLEFRANCHE-SUR-SAONE","4.74309","45.98049"
"DIFFUSION HERMETICA","Diffusion de la philosophie et de la spiritualite.","La combe d'en bas","69790","AIGUEPERSE","4.426523","46.28945"
"CALAD'AVENTURE","L'organisation d'activites sportives et la decouverte de notre region","48,rue des marais","69400","VILLEFRANCHE-SUR-SAONE","4.719548","45.989478"
"ASSOCIATION STYLEFRANCE","La promotion et le developpement des activites exportatrices.","23,bd jean monnet","69490","PONTCHARRA-SUR-TURDINE","4.499527","45.873759"
"POUILLY ANIMATIONS","Organiser des manifestations culturelles.","Mairie","69400","POUILLY-LE-MONIAL","4.641756","45.954199"
"DEFENSE DE L'ENVIRONNEMENT DU SITE DES MASSUES-BEAUVAL","Defense de l'environnement et protection des sites 'des massues- beauval-les granges-eloi, et protection des acces touristiques.","'les massues'","69220","SAINT-JEAN-D'ARDIERES","4.717454","46.119285"
"AMICALE DES CLASSES EN 6 DE MORANCE","Organisation de la fete des conscrits.","Mairie","69480","MORANCE","4.699866","45.893827"
"LIBENS VOLENS POTENS (LIBRE VOLONTAIRE CAPABLE)","Formation initiale continue ou alternance de jeunes ou adultes.","135,rue germain","69400","VILLEFRANCHE-SUR-SAONE","4.717018","45.992729"
"CLUB DES SUPPORTERS DU BASKET CLUB DE QUINCIE EN BEAUJOLAIS","Supporter les equipes.","Le bourg le bistrot beaujolais","69430","QUINCIE-EN-BEAUJOLAIS","4.605906","46.100546"
"CLASSE 1990 AMPLEPUIS","Regrouper conscrits et conscrites de la classe 90.","Mairie","69550","AMPLEPUIS","4.324804","45.963308"
"VOLLEY LOISIRS","Pratique du volley sans esprit de competition pour se detendre.","Mairie","69380","CHATILLON","4.645312","45.877142"
"ASSOCIATION DES ANCIENS DU SOFITEL LYON 1969/1980","Regrouper les anciens du sofitel lyon ayant travaille de 1969/1980","Clos des varennes","69380","CHAZAY-D'AZERGUES","4.710754","45.878813"
"ASSOCIATION DU MARCHE BIOLOGIQUE DE LOZANNE","Reglementation promotion animation du marche biologique.","Mairie","69380","LOZANNE","4.684088","45.853558"
"LES GONES DE SAINT-MARCEL","Reunir les jeunes du village.","Mairie","69170","SAINT-MARCEL-L'ECLAIRE","4.433469","45.875446"
"BOULE DES ACACIAS","Favoriser le sport boule.","Mairie","69620","CHAMELET","4.50143","45.98533"
"ASSOCIATION DES PAROISSIENS DE THEIZE","Aider la vie paroissiale et gerer la salle abbe cherpin.","La cure","69620","THEIZE","4.616794","45.939569"
"IMUZZIC","Animations autour du jazz et des musiques improvisees.","Rue du repos","69640","MONTMELAS-SAINT-SORLIN","4.610259","46.016045"
"COR A QUATRE","Promouvoir des manifestations artistiques.","12,rue des remparts","69480","ANSE","4.717587","45.935563"
"ASSOCIATION DES JEUNES D'ANSE (A.J.A.)","Rassembler les jeunes de anse.","Mairie","69480","ANSE","4.710103","45.936672"
"COLLECTIF POUR LA DEFENSE DES VALEURS REPUBLICAINES","Rassembler les citoyens soucieux de promouvoir les valeurs republicaines.","149,rue d'alger chez mme taguet","69400","VILLEFRANCHE-SUR-SAONE","4.717163","45.996696"
"' CHEVAL , SPORT , ELEVAGE '","Pratiquer l equitation promouvoir le cheval.","Domaine de boistray","69830","SAINT-GEORGES-DE-RENEINS","4.732572","46.036246"
"JAZZ-HIP","Faire evoluer un groupe de danseurs vers une professionalisation.","192 route de frans","69400","VILLEFRANCHE-SUR-SAONE","4.723893","45.985804"
"AMICALE DES CLASSES EN 7 DE DRACE","Organisation de la fete des conscrits.","Mairie","69220","DRACE","4.766209","46.156741"
"GROUPES INDUSTRIELS BEAUJOLAIS","Developpement economique du bassin d emploi beaujolais valde saone","383,rue philippe heron chez diepal nsa","69400","VILLEFRANCHE-SUR-SAONE","4.712151","45.98827"
"AMICALE DES CLASSES EN 6 DE QUINCIE EN BEAUJOLAIS","Reunir les habitants et organiser la fete des conscrits.","Mairie","69430","QUINCIE-EN-BEAUJOLAIS","4.616974","46.120169"
"CLIMAX PRODUCTION","Promotion et diffusion de la musique et du theatre en france.","Mairie","69170","TARARE","4.432659","45.896097"
"JOURNAL RU (ASSOCIATION DISSOUTE DANS MULTILOG)","Association dissoute (donnees incompletes)","","69480","POMMIERS","4.68956","45.957176"
"ART NOUVEAU STYLE ETUDES (L'A.N.S.E.)","Recherche et elaboration de dessins cours de dessins expositions et autres moyens de diffusion.","11,ancienne grande rue","69480","ANSE","4.719368","45.935653"
"COMMISSION PEDAGOGIQUE DE SECTEUR","Favoriser toutes les demarches pedagogiques des professeurs e.p.s.du secteur de villefranche.","Route du haut beaujolais college de monsols","69860","MONSOLS","4.520903","46.219085"
"ASSOCIATION DES MONITEURS DE SECOURISME SAPEURS POMPIERS DE HAUTE AZERGUES","La formation de secouristes.","Le bourg cafe des sports","69870","POULE-LES-ECHARMEAUX","4.459463","46.148399"
"AMICALE DES CLASSES EN 7 DE POUILLY LE MONIAL","Maintenir la tradition des conscrits.","Mairie","69400","POUILLY-LE-MONIAL","4.641756","45.954199"
"ZEN LYON . ASSOCIATION ZEN INTERNATIONALE","Etudier le bouddhisme promouvoir une veritable liberte d esprit sans participation a une activite politique","Route de jarnioux","69400","POUILLY-LE-MONIAL","4.643804","45.96086"
"COMITE DES FETES D'AZOLETTE","Faire revivre le village","Mairie","69790","AZOLETTE","4.420087","46.18935"
"INTER CLASSES EN 6 COURS LA VILLE","Diverses manifestations regroupant les conscrits.","Mairie","69470","COURS-LA-VILLE","4.321455","46.099736"
"VILLAGE EN BOIS","Jeux de boules.","15 RUE EUGENE DECHELETTE","69550","AMPLEPUIS","4.32464","45.978538"
"ASSOCIATION BD BOOM","Promotion des arts graphiques en particulier la bd.","17,impasse rousseau","69400","VILLEFRANCHE-SUR-SAONE","4.718009","45.987009"
"ASSOCIATION DE DEFENSE DES ARTISANS ET COMMERCANTS","Defense et conseils aux artisans et commercants dans leurs rapports avec les societes de publicite.","20,rue jean jaures creperie st georges","69240","THIZY","4.31257","46.03061"
"GROUPEMENT D'EMPLOYEU (ASSOCIATION DISSOUTE DANS MULTILOG)","Association dissoute (donnees incompletes)","","69430","QUINCIE-EN-BEAUJOLAIS","4.616974","46.120169"
"ATELIERS REGAIN","Mise en pratique de tous les arts.recherche d epanouissement de l individu a travers des exercices simples.","Route de montessuis","69480","MARCY","4.682122","45.907386"
"BOULE DE BLACERET","Pratique du sport boule.","Blaceret","69460","BLACE","4.66957","46.04632"
"ETRES ENFANTS","Aide humanitaire et rapprochement des peuples.","Rue jeannette ponteille","69550","AMPLEPUIS","4.325606","45.975079"
"AMZERI","Reunir tous les descendants de paul de parscau du plessix et de fanny de kermoysan.","Chateau de boistray","69830","SAINT-GEORGES-DE-RENEINS","4.732572","46.036246"
"COMITE DE FLEURISSEMENT","L embellissement et le fleurissement du village.","Mairie","69640","COGNY","4.618269","45.984593"
"LA RECRE","Animer une vie autour de l ecole benoit branciard de chervinges.","Chervinges ecole benoit branciard","69400","GLEIZE","4.681192","45.982241"
"LES CLASSES EN 7 DE SALLES ARBUISSONNAS","Organisation de manifestations dans le cadre des classes en 7.","Le bourg restaurant la benoite","69460","SALLES-ARBUISSONNAS-EN-BEAUJOLAIS","4.634219","46.040944"
"ECOUTE CON (ASSOCIATION DISSOUTE DANS MULTILOG)","Association dissoute (donnees incompletes)","","69490","SAINT-ROMAIN-DE-POPEY","4.530082","45.855308"
"GHL AVENTURES","Organisation d activites de loisirs pour les membres de l associa tion et leur famille.","Le rossignol chez m. francois lachize","69480","LUCENAY","4.721223","45.913503"
"SECTION LOCALE DES COMBATTANTS PRISONNIERS DE GUERRE COMBATTANTS ALGERIE TUNISIE MAROC ET AUTRES CONFLITS","Soutenir les droits moraux des anciens combattants en general.","Mairie","69860","MONSOLS","4.542381","46.262422"
"ENTRE VIGNE ET VANILLE (AMICALE CALADE-REUNION)","Amitie entre la calade le beaujolais et la reunion en particulier st joseph.","31 rue des alouettes","69400","LIMAS","4.716116","45.970264"
"FOYER SOCIO EDUCATIF","Developper la vie sociale de l etablissement.","Rue de verdun college","69430","BEAUJEU","4.592805","46.151343"
"CLASSE EN 6 DE BAGNOLS","Proceder a la fete des conscrits.","Mairie","69620","BAGNOLS","4.60802","45.917416"
"GROUPEMENT D'EMPLOYEURS DE LA VARENNE","Mettre a la disposition de ses membres un ou plusieurs salaries lies au groupement par un contrat de travail.","La varenne chez mme mille solange","69490","SAINT-ROMAIN-DE-POPEY","4.524708","45.848789"
"CLASSE 1990","Preparation des fetes des classes.","18 rue jean claude ville","69470","COURS-LA-VILLE","4.319848","46.095968"
"POWER MAXX","Sono mobile animation de soirees d association sportive culturelleclub des jeunes ou autres.","Rue des marais","69380","CHESSY","4.625103","45.885604"
"LES DOS FINS","Promouvoir l expression de la derision du monde moderne par le mime et le bruitage.","60,rue d'alma chez m. lagarde jean-michel","69400","VILLEFRANCHE-SUR-SAONE","4.717055","45.985698"
"LE MUSEE VIVANT DU ROMAN D'AVENTURES","Patrimoine litteraire universel.","85,rue pierre morin","69400","VILLEFRANCHE-SUR-SAONE","4.715462","45.987026"
"UN VERT DE QUAD EN BEAUJOLAIS","Promotion et pratique du quad.","L'heronde","69220","SAINT-LAGER","4.674583","46.120906"
"RESSOURCES","Favoriser la croissance de l etre dans ses dimensions psychiques physiques et spirituelles.","Chemin du martelet chez christiane malek","69400","LIMAS","4.714211","45.976531"
"LA CLASSE 1991 DE DENICE","Perception des cotisations.preparation de manifestations en vue dela fete des conscrits.","112,rue louis bleriot chez m. denis gardet","69400","VILLEFRANCHE-SUR-SAONE","4.726022","45.993048"
"VIVRE MIEUX A LA PLATA","Ameliorer le cadre de vie des locataires du quartier de la plata.","29,boulevard de la plata chez m. gourine","69170","TARARE","4.449728","45.891087"
"CLASSE 1998 DENICE","Reunir toutes les personnes qui sont nees en 1978 pour organiser diverses manifestations.","LOTISSEMENT LE NIZERAND","69640","DENICE","4.645537","46.003994"
"ASSOCIATION ISTANBUL CULTUREL (ASS.I.C.)","Reunir au plan culturel des hommes et des femmes de toutes nationalites.","247,rue boiron","69400","VILLEFRANCHE-SUR-SAONE","4.715605","45.991601"
"ASSOCIATION POUR LA DEFENSE DES RIVERAINS DE LA VALLEE DU BOUSSUIVRE","Defendre et proteger les droits et interets des riverains.","Mairie","69170","JOUX","4.372661","45.887557"
"GYRO CLUB DU BEAUJOLAIS","Promotion des sports aeriens.conception et realisation d aeronefs du genre autogire.","Aerodrome de pizay","69220","SAINT-JEAN-D'ARDIERES","4.708407","46.134112"
"BOCAL'S CHESS CLUB","Reunions amicales d amateurs d echecs de back gammon de dames et autres jeux de societe.","85,rue porquerolles restaurant l'aquarium","69400","VILLEFRANCHE-SUR-SAONE","4.716631","45.981892"
"UNION BASKET DU BEAUJOLAIS (U.B.B.)","Pratique du basket ball.","Mairie","69220","CERCIE","4.68245","46.126492"
"OBEISSANCE SPORTIVE D'ARNAS","Education des chiens agility dog.","Mairie","69400","ARNAS","4.72774","46.009476"
"CLASSE 1997","Reunir tous les conscrits de thizy nes en 1997.","74,rue v.clement bar boulodrome","69240","THIZY","4.312419","46.032184"
"ARMAGEDDON","Promotion et enseignement des armes anciennes.manifestations culturelles expositions recontitutions historiques.","Le bourg","69640","JARNIOUX","4.627736","45.964435"
"CENTRE DE FORMATION DU CENTRE DE SECOURS DE POULE LES ECHARMEAUX","Formation des sapeurs pompiers du centre de secours de poule les echarmeaux.","Mairie","69870","POULE-LES-ECHARMEAUX","4.455895","46.148917"
"CENTRE D'HUMANITES DE RAPETOUR","Animation sociale artistique artisanale pour la restauration et l entretien de rapetour afin d en faire un lieu de renaissance du patrimoine culturel occidental.","Chateau de rapetour","69620","THEIZE","4.608814","45.937485"
"PARENTHESE","Lieu de vie proposant des stages d initiation activites de tra vaux manuels.","La plaigne chez m. gilles de barros","69430","REGNIE-DURETTE","4.640631","46.144162"
"COMPAGNIE LYRIQUE CORENTIN","Creation production et developpement sur tarare et sa region de spectacles de mise en scene musicale comedie musicale opera operette..","Mairie","69170","TARARE","4.432659","45.896097"
"TY BIZU","Promotion de la navigation sur des unites en bois tailles et ployes a chaud de construction navale amateur.","528,rue nationale","69400","VILLEFRANCHE-SUR-SAONE","4.718595","45.990588"
"SOCIETE DE CHASSE DU MONT BOUSSUIVRE","Exploitation rationnelle de la chasse sur les territoires ou l association possedera le droit de chasse.","Le ligot chez m. maurice doligez","69170","AFFOUX","4.392925","45.836817"
"AMICALE DES CLASSES EN 7 DU BOIS D'OINGT","Creer un lien d amitie entre les personnes nees en 7.preparation de la fete des conscrits.","Mairie","69620","BOIS-D'OINGT","4.581079","45.94761"
"LES CONCERTS DE L'AUDITORIUM","Coordination et diffusion de la pratique orchestrale amateur prolongeant l apprentissage suivi a l ecole de musique de villefranche.sensibilisation de tous types de public a la musique par une approche pedagogiqueet par une politique tarifaire adapte","96,rue de la sous-prefecture","69400","VILLEFRANCHE-SUR-SAONE","4.717221","45.988961"
"VET-EMPLOI","Favoriser la reinsertion sociale et professionnelle des personnes en difficulte.","Chemin des grandes levees","69480","ANSE","4.683125","45.939537"
"INSTITUT DES RELATIONS HUMAINES","Promouvoir developper et enseigner les principes qui regissent lesrelations humaines professionnelles et privees dans le but de les rendre plus harmonieuses et plus adaptees a l environnement social","La chaumine","69870","CHAMBOST-ALLIERES","4.493864","46.01638"
"AMICALE CLASSE 78 DE DENICE","Regroupement des personnes nees en 1958","Mairie","69640","DENICE","4.645992","46.0016"
"AMICALE DES CLASSES EN 3","Promouvoir la fete des classes en 3.","Mairie","69870","LAMURE-SUR-AZERGUES","4.492028","46.063299"
"LES BONS VIVANTS DE COUCY","Animation du quartier de coucy.","27,allee des mille fleurs","69550","AMPLEPUIS","4.336461","45.968372"
"AMICALE CLASSE 84 DE LIERGUES","Regrouper les personnes nees en 1964.","Les tiers chez melle mireille chemarin","69400","LIERGUES","4.666701","45.963608"
"MOSAIQUE","Musique chant toute activite ayant un rapport avec le spectacle.","16,avenue de la liberation chez m. bouvard","69480","ANSE","4.719792","45.937301"
"PEGASE","Organisation et encadrement de sejours de vacances transferts adaptes pour les personnes handicapees ne pouvant beneficier des organismes de vacances traditionnels.","Mairie","69400","LIMAS","4.710896","45.975498"
"LE SOU DES ECOLES DE BELIGNY","Soutenir les instituteurs dans la realisation de leurs projets spectacles sortie pedagogique.","364,rue justin godard ecole ferdinand buisson","69400","VILLEFRANCHE-SUR-SAONE","4.73958","45.982263"
"EXPLORATIVES","Fonder un lieu d echanges de reflexion et d action pour des individus competents ou interesses par le developpement humain.","Le duchampt chez brigitte olive","69460","PERREON","4.600612","46.064701"
"DMV CONSEIL EN UNION STABLE","La presentation de partenaires correspondant au profil demande en fonction des exigences physiques et morales en vue d une union stable.","Le mas dmv","69220","SAINT-LAGER","4.684131","46.106527"
